date,obs,FOLC1,FOLC2,FOLC3,FOLC4,FOLC5,FOLC6,FOLC7,FOLC8,FOLC9,FOLC10,FOLC11,FOLC12,FOLC13,FOLC14,FOLC15,FOLC16,FOLC17,FOLC18,FOLC19,FOLC20,FOLC21,FOLC22,FOLC23,FOLC24,FOLC25,FOLC26,FOLC27,FOLC28,FOLC29,FOLC30,FOLC31,FOLC32,FOLC33,FOLC34,FOLC35,FOLC36,FOLC37,FOLC38,FOLC39,FOLC40,FOLC41,FOLC42,FOLC43,FOLC44,FOLC45,FOLC46,FOLC47,FOLC48,FOLC49,FOLC50,FOLC51,FOLC52,FOLC53,FOLC54,FOLC55,FOLC56,FOLC57,FOLC58,FOLC59
20131118,1.8486370143563797,0.7404961371900997,3.0080425956401777,2.6647268649554583,0.7308697531228754,1.7792575455087034,0.7444430289461493,2.015134261756247,0.7503927568817315,0.9661665273315112,0.9715991018867477,0.7775278993957574,1.0127168726422662,1.8408872485942707,0.7936801049217003,2.262484178547899,0.7949810510565473,1.418463882046447,2.6104837913759114,1.461192789997361,0.840548365359479,0.8327699321435391,0.8426152790977426,0.8593304878645402,1.3278201436652768,1.4641320735314292,1.2329833895867544,1.394318201140618,0.9412135452121747,1.6930646511458782,2.2535697170947393,1.098345548770236,1.0189360916158936,1.4920205946495377,1.8196579615170447,2.4901043288979356,1.4692396620928507,1.2660761175871798,1.3864313958719812,1.5882153526173648,1.324913794336706,1.2304209207040104,1.6138871858030646,1.5259421922478607,1.4632899794422787,1.2565808280691688,1.346627863910822,1.3635648059436876,2.1377221989149118,1.8467432105147683,1.4873968749173534,2.2323848336524046,1.4367388711056794,1.7803210828626905,1.545981204826286,1.5171535415881245,1.5728612566390936,1.6602165761743373,1.6798146684548356,1.7503076232526746
20131119,1.844035327838732,0.7636495455474434,3.0036156971596473,2.6522575168808924,0.7580439390040415,1.7793056079607528,0.7850636816625856,2.1448909445840227,0.7922997393568322,0.903321941782669,0.9049799770626791,0.8351210503532419,1.0866355279633806,2.054821019024124,0.8839011583475049,2.328403243593016,0.9099539394380942,1.3870282743542557,2.6708315307123938,1.2355092968039671,0.9717324618847366,1.0025856310958667,1.0266263957397526,1.0506015663036512,1.279360933121767,1.6907107705376503,1.302246084964933,1.5645956201765847,1.156899213884638,1.7258916992083686,2.336777764181753,1.285238379377441,1.2140651469741222,1.516532152371594,1.6945570150729505,2.4398729598796844,1.723014786707558,1.4839702984692886,1.524902651721026,1.7999137990799383,1.4226357148301005,1.419685995191475,1.7603938302289945,1.7910457196913814,1.570732263662861,1.4310957261422552,1.4882684126216061,1.5834429278865996,2.1045517193463716,1.8417034084770196,1.6796050715766548,2.2846778190907013,1.6305984073412818,1.8342614282229783,1.7662488840869208,1.7053170847529153,1.75632504375671,1.8802487912762929,1.8687374337085287,1.9166409399576445
20131120,1.818162050831447,0.9953202628334256,2.4135750099728766,2.132454146624475,0.9826130467527606,1.1861475550594116,1.0095402206934239,2.0399693032226853,1.010600223168083,1.0144011638887525,1.019472044037882,1.032184549833437,1.3860325804072067,1.6742188113065282,1.4128845273265196,1.638188271306955,1.2681458684600386,1.1990533959287974,2.0304188885787626,1.0737675254794357,1.083563376161838,1.0809296466205127,1.62024944681084,1.4161634627361825,1.1062276767876844,1.70279608994558,1.280585904014704,1.3170117017163003,1.1432809349552246,1.662007323782602,1.8254832609522633,1.552693403133724,1.1946510165320408,1.628890377147855,1.401628858707642,1.8821531384007761,1.9602205179246177,1.711387942648373,1.4242265743071274,1.7029635358923676,1.657633250608465,1.7906100924281054,1.3646197939518256,1.6321045409870947,1.272908251408459,1.3358594495001488,1.6035081163716525,1.461824321937469,1.6079423399392352,1.9105092909470256,1.6097447173669008,1.662265524921009,1.4156823407950039,1.6663843185652671,1.483888158971686,1.451888993088149,1.6084834577327478,1.7086069905927288,1.604990903795078,1.546304144059062
20131121,1.8114291598434524,1.2145581289964154,1.2680498830740998,1.5993808755143573,1.1799736651277297,1.240966285120741,1.2105665861928712,1.2395682427847412,1.2067920909685221,1.202281442280364,1.1978692306133543,1.2189895384104015,1.4206878240559557,1.260537666159151,1.7189270297518642,1.3288320776317266,1.4854454267613366,1.3407516995396773,1.9087997288617538,1.2525721879825276,1.1979855250292353,1.2052238098737031,1.8350347520284338,1.665018466415621,1.201845912984491,1.2308922236811852,1.2796381547002744,1.3316968240733993,1.1932063869286673,1.3135870467436095,1.2519911123937304,1.4560536136971203,1.2175665965895852,1.5840606979827447,1.6617043259685278,1.5667569516082334,1.6831734127151807,1.725412353314214,1.2401507110597532,1.2079406602158418,1.5509364845950107,1.7192039338363798,1.284041710240465,1.345409886762502,1.2201027227515164,1.408413654602543,1.5208016857130842,1.284668186195265,1.3848376486742622,1.8248921666903561,1.568756481441,1.235027539163271,1.227909705734899,1.4579873511427415,1.226123453760082,1.2406691853369065,1.535977604509402,1.5939446681057408,1.4581575602948529,1.2323927776421737
20131122,1.8147341338141145,1.1365017451686852,1.145770189897021,1.60562212586005,1.0741780996698742,1.1337996847143672,1.1172168032085947,1.121403018913288,1.1232540619753082,1.1120260324022702,1.1036364278523636,1.1423774688818529,1.2914742436118338,1.3160916939759457,1.5828563622611267,1.2721800356143491,1.6150879867923884,1.231727281135897,2.0653239081446264,1.4508534168627345,1.093666061646655,1.1148223021280481,2.082889224144715,1.7237039755684034,1.1043361719492302,1.1443562358568458,1.120492318124448,1.4659976879270653,1.0927284210626007,1.111749156721248,1.1213616753459177,1.3563254021833677,1.128757724750022,1.7089796433113493,1.9463558420456069,1.5222643554790818,1.99584785661918,1.9449192956594779,1.2087843807122014,1.0942157091714118,1.4912476931259306,1.5573011557691199,1.166200585455998,1.2811833806371355,1.1506662127589842,1.707969149673318,1.6113153502892592,1.2139813326397597,1.2835656930023625,1.7758605719684997,2.0351951462516413,1.1916795076633726,1.3551397533873126,1.446684901258246,1.2128959067082972,1.2985934099530259,1.5986489992759656,1.795719034128529,1.6275572595956416,1.3484629211965613
20131123,1.7836567477506757,1.1204141243449237,1.138592718967923,1.7180747508088245,1.0847675884154835,1.1066403527568545,1.1099072676619581,1.0982817051316351,1.108962027730039,1.0912961730457944,1.0852913269268378,1.122600724297722,1.3169597090868286,1.4101582752990758,1.5116327935513219,1.158069384840554,1.7139567563997984,1.161841055099451,2.072077103095727,1.5646174050971071,1.0871315711320875,1.0982647285154188,2.3152380548740026,2.040530470955173,1.091156827683561,1.2825254174970142,1.09127008953734,1.5062762302301895,1.0761247584754512,1.1003258102853164,1.1649433744225703,1.3726784691544875,1.1530253364317193,1.42401723784657,2.2463285164907174,1.4227527390103563,2.209692391051385,2.207327591232153,1.4097357795115382,1.1299831013843427,1.3814343841229157,1.6094375752447851,1.2351727079797965,1.2890658703961067,1.146743577106516,1.8328403144020926,1.474033827406922,1.319081219584717,1.3560719151108351,1.693362644276994,2.208956011067,1.3582800019198173,1.5561100778817092,1.7332153210207566,1.3545222768823197,1.4458968389962945,1.62590162144687,2.083718132438968,1.693610123674226,1.4648955648457105
20131124,1.768616494495265,1.107671939261619,1.2051798862849246,1.8174287189603786,1.1716041712199972,1.107633088661737,1.2934562557288163,1.1149177167360478,1.104237212831732,1.0783058622620316,1.0773801788564386,1.1117185322555279,1.4489057246148405,1.6868595882720985,1.6467115833910875,1.0802441327801926,1.8206903121332632,1.0742738466254351,2.4554046252394146,1.6466289558851035,1.0781435009470164,1.0900767971421579,2.5540783704591856,2.1834633132189025,1.0909913668379927,1.2582915394784207,1.0813846435662855,1.4589726573547062,1.0660270258275155,1.0896400358633247,1.209301459652351,1.2953215490109333,1.3006567163660465,1.2669184800224824,2.6144092639672896,1.3064018916434954,2.235849518644357,2.477026865518951,1.6603832630194277,1.200378670478986,1.3318800705681129,1.6184504540592624,1.2811407206213237,1.2869820879439293,1.2500279362173734,2.0385055406273977,1.62782120371348,1.3509594209235847,1.5176058826125982,1.7033414114464673,2.272161400119261,1.5613220477726901,1.7117620872830217,2.2016287708289095,1.4684628952734173,1.6287678504770864,1.7775055198270693,2.564591296041025,1.7452605423001062,1.5693048399620555
20131125,1.7510832295886158,1.0873918814100312,1.836353143524662,1.7480058249588386,1.392745779464122,1.1203530075866142,1.812105381358132,1.2165104115731207,1.1173673310875718,1.0606240043817217,1.068897645688731,1.096789118410249,1.5593381073612267,1.6537929976995358,2.065659717055279,1.0707859970199487,1.5396000337031108,1.0382354187037253,2.2047419339243883,1.43342455119537,1.0751595183239793,1.0764440992236008,2.06747160691488,1.668947662474573,1.1051925148306596,1.542602640399059,1.2082398543582644,1.1583102461958967,1.0545580598426298,1.0761710929496437,1.1963162867506534,1.1440309774713577,1.401002422574142,1.1555144596524636,2.0812542147562185,1.2347398518904829,1.7127603843285326,1.9781073497214627,1.228126226800489,1.4876311345267634,1.0835383871095048,1.3168785474023539,1.0701701176422602,1.1570273337362196,1.151409209725193,1.5675262504562435,1.4645120196414603,1.157354977111034,1.207406947605174,1.4554608963029263,1.927056745630513,1.3649459923461147,1.2457915673318296,1.8229541399006952,1.1121724102186243,1.2830672888874868,1.4364333299381984,2.110501104400937,1.3975568302633437,1.151131309899207
20131126,1.789981601591388,1.0343040764953413,2.4458571267769593,1.5871443478654244,1.1887578932215908,1.1842074315353905,1.869525458056636,1.1245000478019742,1.0675061699585418,1.0127299657115434,1.0269367093542152,1.0399408543572055,1.3710211893184492,1.470735183614704,1.9158167849581194,1.0233212164353092,1.1324503360934852,0.9933671758531009,1.8847503492794173,1.3828849427161474,1.0282624441506965,1.0222351754383372,1.8668662427507419,1.3410886070199928,1.075807383783137,1.4615005439803825,1.3771954171323895,1.0531621492957537,1.0088483944839277,1.0231777753982119,1.1283104539686024,1.0161058669765,1.5029374120214376,1.0646924589747573,1.8112403202430567,1.2522749998304936,1.4783148609492835,1.7485175380541824,1.0940352849457775,1.1728779019299878,1.0252225493976834,1.0276557020352537,1.0103411763268897,1.0526317633143967,1.0965828208558417,1.3141442138871928,1.7067290897486884,1.2047873465809393,1.076371120184623,1.2229069177083307,1.9338337734282165,1.169422298429837,1.1844484689521766,1.7115220490852063,1.0258314629309513,1.0367772223601814,1.2374338787058032,1.918158888262105,1.224193645446169,1.0402162917474194
20131127,1.7914770843087173,1.047816089824266,2.1865583896699357,1.6049274114602938,1.5826980353486793,1.1683668506761493,2.015551075602073,1.3903156684378069,1.1855475361189804,1.0325455021043282,1.0010868109506577,1.0123514397037365,1.3808945022397536,1.5515469529355497,2.0408220591792863,0.9967583644275643,1.4532437396143048,0.9740112481541807,2.125823070853943,1.4756680228069163,0.9988473525505487,0.9949565112487337,1.9038431568421919,1.5450086727840264,1.0898182149450542,1.3875537711854007,1.4616990678470096,1.0810948175426598,0.9902626622839246,0.9976445221774375,1.1222842935211927,0.9942925562866863,1.587344682292548,0.9723752084859304,1.7400366382865644,1.2252402560629023,1.456468142636488,1.840808003039251,1.112591410115823,1.3919649790390318,1.0028437239435275,0.9823238864010063,0.9798178032456998,1.0092350655150133,1.237211084315139,1.318166630558502,1.573835022870428,1.269536843503438,1.2595466085193645,1.1340495255105651,1.8472446775450555,1.2833695516837424,1.2407813678841968,2.0020497159176585,1.0793986592650582,1.260384806185485,1.1749212999993002,1.9273538831095778,1.2429467469622593,1.2590861498437076
