date,obs,FOLC1,FOLC2,FOLC3,FOLC4,FOLC5,FOLC6,FOLC7,FOLC8,FOLC9,FOLC10,FOLC11,FOLC12,FOLC13,FOLC14,FOLC15,FOLC16,FOLC17,FOLC18,FOLC19,FOLC20,FOLC21,FOLC22,FOLC23,FOLC24,FOLC25,FOLC26,FOLC27,FOLC28,FOLC29,FOLC30,FOLC31,FOLC32,FOLC33,FOLC34,FOLC35,FOLC36,FOLC37,FOLC38,FOLC39,FOLC40,FOLC41,FOLC42,FOLC43,FOLC44,FOLC45,FOLC46,FOLC47,FOLC48,FOLC49,FOLC50,FOLC51,FOLC52,FOLC53,FOLC54,FOLC55,FOLC56,FOLC57,FOLC58,FOLC59
20131118,2.2605332593040344,1.2059579241829432,3.2589399492504314,2.902273888598185,1.1969187781545265,2.0258565595965443,1.205982236233108,2.251662829790156,1.2138333511867454,1.351176904384079,1.3539962426946865,1.2280802175420553,1.390602600644456,2.0779590063652558,1.2359406610714085,2.487925739390927,1.2377089810290258,1.6919315989233639,2.8446637504490826,1.7248536677588324,1.2663597872650083,1.2632383457131855,1.2668096227665402,1.2777737825208324,1.6277647072042551,1.745121870799307,1.559198699590165,1.6690663209747336,1.3327734025247342,1.9852132844133985,2.483441553238466,1.4440956799738198,1.3879354443787624,1.7701040211234707,2.0614559028794157,2.7208923517735633,1.7460415617399891,1.5703628499921987,1.6785294884202646,1.8516437098603722,1.6263466557041835,1.536574007351551,1.8652810285312154,1.7823533705081862,1.7312104412653242,1.5662540789015453,1.6364011707846982,1.6402687404670477,2.3684105258927572,2.0786535632230745,1.7513985941566046,2.4598696679146954,1.7070513042693796,2.0361481396050056,1.7925498992982907,1.7814992472684568,1.8315016833148363,1.8990321254518858,1.9220131385442425,1.9910475633438425
20131119,2.2475352879912953,1.2216914934441634,3.249337711398612,2.8810743224551048,1.215351463520331,2.0201622107875488,1.2320626347034804,2.377786980948112,1.2414973787851245,1.3103298712516915,1.3118276187457512,1.2667537199630994,1.4489876977472915,2.280019760175849,1.295563717866862,2.5496502379929007,1.313824603551504,1.6649436597999299,2.8986606313781498,1.5470287351380023,1.3549994526202316,1.378573757266991,1.392943418171356,1.4110604509582994,1.5952989271822786,1.9460941920147623,1.6176804872159176,1.8165936891427656,1.488091117869407,2.0072035146281526,2.559925758069701,1.5891940683037895,1.5376068940946934,1.790629446940163,1.9443928943030144,2.6627871263544147,1.9764668844351723,1.7546606196976628,1.8044618034045363,2.0455341566886367,1.7137098628284493,1.6924378757923302,2.0007693782410008,2.02635098836454,1.8355164788869542,1.7107819441286014,1.7606640949014278,1.8359853480606942,2.333151208969719,2.078810563420148,1.925792453000207,2.509207966880595,1.8854728858158303,2.0784481816430467,2.004951941744936,1.9572099166743715,1.9993400263535428,2.112365721476533,2.103060946562838,2.148232411773686
20131120,2.245059011317674,1.3955986642292484,2.986448963026759,2.7654014888156238,1.5035335407964387,1.6706639095080404,1.905948189725136,2.2931749344342016,1.4088199483714223,1.409368243230489,1.4148182712201287,1.4219417142843218,1.9426921163310673,2.2660069527681452,2.2206956562456823,1.9283387245604766,1.871227752249574,1.5562500762932194,3.046711444789388,1.5521239500846828,1.4777779439118481,1.4580380290668076,2.5730477051491896,1.8530065821598838,1.511919888399038,2.120479667398266,1.7737847980413208,1.6837637267889862,1.5027546925033286,1.971443979274704,2.133594544096036,1.8465319877185264,1.7697932994637218,1.9669044722312945,2.3273822101245663,2.265176230824983,2.3722510412091427,2.3864313056707926,1.8432933337892148,2.181965123524304,1.9600464972207672,2.106813920907023,1.7045343951911072,1.90849457371188,1.6175631427350512,2.143619544342301,2.2155396590111973,1.789943477326146,2.0672951538653455,2.2392472151590006,2.649736669258874,2.066227296900722,1.8589847402549926,2.234936497388314,1.7898540573673023,1.8704430391769105,1.92501807406444,2.6397671583484157,1.90424601930729,1.8545931312067938
20131121,2.2443380269065814,1.600815763408432,3.0385743886827714,2.499903419200285,1.700243286033957,1.7997706196191263,2.2336434556336378,1.6840997216599711,1.690701161936844,1.5991921675718765,1.590245300324534,1.6020419570056326,2.0948978920417347,2.0578625806717623,2.3608506532710614,1.6972256424814984,2.023829790168692,1.7013566073225463,2.9288681919249653,1.7921583352047994,1.6043452028543324,1.588242161326368,2.851180402272541,2.0391802654526074,1.6729409685742116,1.7888299706695174,1.8621363562576323,1.7263137953036127,1.585038422320613,1.7022865500942477,1.703091978902397,1.8021469876343188,1.9277046402006952,1.9179252727958471,2.325720813880375,2.007294895862906,2.0393036847083934,2.368419005574644,1.6775041243052864,1.964764946491433,1.8962392990190882,2.023671129690755,1.6512076364330097,1.6972665261779287,1.616928815876561,2.0372548741096903,2.467039620317952,2.0680061755717323,1.9837162458726516,2.1329221913120007,2.6286412260658936,1.6904039285575576,1.6992194362397144,2.1449609265328697,1.6039172465513476,1.7713683618931437,1.8704799157949847,2.6754159441513163,1.8192769803441018,1.7580154731748021
20131122,2.244338026906581,1.5675012209891133,2.421184724557463,2.3113347913026465,1.6697302144990371,1.6621163956926082,1.991866168976189,1.6641935515338062,1.6943914440835592,1.5446969959429904,1.5324703829340045,1.5500090623321887,1.844549688689269,1.7792989286747267,2.211602697445909,1.6464693443366771,1.9890055928797903,1.6177123689988326,2.7837217673677452,1.9210886892677854,1.5162907265502754,1.5246745666305186,2.6947255603205975,2.098939072474612,1.5609091526297125,1.6668893837091427,1.691870709967945,1.8655548955879764,1.5149359131586484,1.5262175064122263,1.5568886204734724,1.7289810373039038,1.7874410046843456,2.017640700708196,2.361657056263081,1.8941989135446835,2.3057444980183077,2.357219796656396,1.715933067019071,1.676588763710225,1.8466107905100355,1.876862579728851,1.5603421612920394,1.6666515415965566,1.5584567975949362,2.0971945466756012,2.3119548678247552,1.8758596488316839,2.0971157564269234,2.113279114478591,2.67586270385946,1.6285249929265688,1.7666454900934327,2.005902653267132,1.6146298100710827,1.8178150329095695,1.9262161711235088,2.4474114386277037,1.9724163739722298,1.7462248691382058
20131123,2.223679860355926,1.5447586671223175,2.703860206753076,2.3548336546962787,1.803067811500432,1.6350342590858344,2.0839162586994266,1.9311746834480625,1.5777421842386847,1.5244416874798936,1.5229558394138478,1.5366607907314291,1.8940782831162657,1.8423339072405973,2.1945649171398807,1.5681431734455753,2.0622210741068248,1.571996741088214,3.03247533861463,1.9669463878878573,1.5117534588665318,1.5132687871911763,2.921664438807319,2.3883410665606486,1.5870821026274071,1.7054547617832372,1.5952098989224377,1.8865738545757533,1.5068283481423135,1.5203253701140915,1.5836599449328657,1.7385250840471111,1.6808803563157801,1.7790216320936172,2.5821404980499043,1.8264033474254298,2.500899358889889,2.6298487308789125,1.849622750303813,1.929774868721809,1.764900669570845,1.9296843960702004,1.6287568699520052,1.6871492061194635,1.6702082109258591,2.172659573367816,2.275724244535101,1.7706288176100768,2.232851515969866,2.130344589288148,2.5893914209690285,1.7422669150907562,1.9197511273400507,2.3526706522768026,1.7356994718627548,2.267496910389014,1.9718225843767507,2.654326665378695,2.032067456053094,1.9313280309755674
20131124,2.230705830245473,1.5861134065135667,3.3651429371598147,2.306622172892635,2.0552557911103597,1.7553463767347917,2.590832565082038,1.8873947162002989,1.7102617870859573,1.5290959785024931,1.5073829485333707,1.519797746630353,1.9732997541988853,2.1668529649053476,2.6322632819331213,1.4982999666855468,2.294735567023112,1.4976584942384052,3.211976324985169,2.1013034114192632,1.4963074426529068,1.4988488167361431,3.0729655705144214,2.5620813378917124,1.6470791614447278,1.69899454573561,1.9220848623024123,1.8665747153272627,1.4903782260338434,1.5028056231352456,1.606789427796853,1.6589036766723138,2.104348495589998,1.6581975826197441,2.9005852667826524,1.9530517671965941,2.5174972849449544,2.9715418548248658,2.0287411000276756,2.283124270617102,1.6900490872342613,1.939775598738716,1.6425769483323085,1.7717083381652374,1.8694807608086994,2.340582429349233,2.654839458114371,2.2321861050816043,2.4072012935074385,2.564993316630814,2.784010553588398,1.9915213484862793,2.0370245054841707,2.7529940739705765,1.8008308440511984,2.510454640402214,2.138326282890034,2.902636652278008,2.0684737220799407,2.196062927345437
20131125,2.224760146745396,1.6557814468755947,3.502744701955684,2.1153154184096437,2.2170960648886626,1.7194212452845,2.563239017359056,2.109439865391335,1.7530326319951313,1.6045737665567026,1.4864040868849857,1.4987164405085684,1.9266225604657639,1.9985186430736688,2.5778260380897766,1.6100489905363626,1.9895354104170506,1.4614190838606176,2.9837888456507353,1.9199450335223436,1.5421043520253979,1.6104005338226917,2.8283803180974516,2.030157523238078,1.646280771304197,1.887137977056479,1.7536141912573049,1.7565615300670865,1.5113184304667364,1.5049124996733374,1.6157165141103147,1.537273269143316,1.9190272001550104,1.6277741560729242,2.3599562921170114,1.8355867495319436,2.0908955709413495,2.568104559672059,1.7366870756933617,2.1608196061773572,1.5004331724199034,1.6750070025972152,1.5472861926743142,1.7204156917909879,1.9281041226860196,2.117149276417324,2.2346180672929403,2.3182672614208513,2.0565563138837297,2.350330877269073,2.3087960913531407,1.800208858409865,1.7781700951185062,2.255407217138888,1.5750997665707451,2.2552719344025505,1.982106134304802,2.470047554200761,1.909250798811832,1.9897198290189613
20131126,2.229719258426812,1.5289024549213692,3.2482929002930105,1.9416422152986728,1.8557847253648432,1.6670227467282397,2.446249210164173,1.8556690317394096,1.5822976015630108,1.4779609798063187,1.4454760183249322,1.4498867604439318,1.7111399891545183,1.7969913562877193,2.2253027070832605,1.5066318898904036,1.6173016028955658,1.4215645332930353,2.4779172469724693,1.8081548341344706,1.4921957851009298,1.5062000712769203,2.265215380826535,1.7983270319428062,1.576878472948882,1.783795773450179,1.784211217019691,1.5524321156228114,1.4561713518997994,1.440226805954932,1.5400813178077293,1.440724912022179,1.8792409417360947,1.6449453112805659,2.0808012086134604,1.8825977242063108,1.8832267695267737,2.14287476861874,1.580835111398939,1.8812435550449733,1.4411296667857265,1.4466520065613064,1.4358622243891785,1.5731315988682235,1.914655050472119,1.9686012041877365,2.1310649102669625,2.0692758693355717,1.9896947078087295,1.9668296362708675,2.272928512085447,1.6259422391792364,1.6009431479228182,2.108203932146307,1.5120267319280718,1.8363633047750405,1.7970828311477076,2.222502366196664,1.709886685027988,1.7420858713074512
20131127,2.232346259933754,1.5078239224554988,3.0585912828149895,1.9156884093914555,2.008841774378851,1.5839159593192786,2.5024514321741735,1.8883893970875976,1.5939419578152363,1.4860496703125925,1.4217412545031227,1.4283169081658054,1.7766217448722461,1.8726540936514873,2.323913849535807,1.5133708482820274,1.870334226852974,1.4046757446161162,2.4876934025827397,1.8180318304157084,1.651637467193505,1.5592043578491108,2.2193906275180244,1.9160564215549531,1.5503545754341546,1.7292125418097766,1.7983569725441508,1.5154725655332457,1.4410934615916986,1.4193064327236677,1.544575653105905,1.4185667898519694,1.9085681301945607,1.623594705925307,2.0068606460281044,1.8370373595615084,1.8598689378898465,2.1642693799843187,1.5315799692064143,1.918080503641867,1.4242678597779683,1.4162778366926265,1.5235533311246778,1.5246412572931334,2.3151139579444897,1.8408804619926762,1.8941549562813564,1.707442196785703,2.067642550822912,1.7255522096534015,2.1410845749721146,1.68096418910856,1.6661088944378306,2.3038835062892993,1.584073588263845,1.8408441065440413,1.7442417944577275,2.2104030519345472,1.765472336107276,1.727137354887784
