date,obs,FOLC1,FOLC2,FOLC3,FOLC4,FOLC5,FOLC6,FOLC7,FOLC8,FOLC9,FOLC10,FOLC11,FOLC12,FOLC13,FOLC14,FOLC15,FOLC16,FOLC17,FOLC18,FOLC19,FOLC20,FOLC21,FOLC22,FOLC23,FOLC24,FOLC25,FOLC26,FOLC27,FOLC28,FOLC29,FOLC30,FOLC31,FOLC32,FOLC33,FOLC34,FOLC35,FOLC36,FOLC37,FOLC38,FOLC39,FOLC40,FOLC41,FOLC42,FOLC43,FOLC44,FOLC45,FOLC46,FOLC47,FOLC48,FOLC49,FOLC50,FOLC51,FOLC52,FOLC53,FOLC54,FOLC55,FOLC56,FOLC57,FOLC58,FOLC59
20131118,1.9290483042899245,0.8399832336741323,3.0607413842020845,2.7142357528017516,0.8303476434805112,1.8298415227459215,0.8438656623982237,2.0632543949148787,0.8492062386859193,1.0452396999089426,1.049770598355381,0.8734676819137641,1.089525536279219,1.8884293576120827,0.887157990172781,2.3086896316401244,0.8881461045895559,1.4719869744488818,2.6591290979011397,1.5126696478624386,0.9296574656411807,0.9232989966484731,0.9312221759658387,0.9464915336232609,1.3873338563662176,1.5189990287806532,1.298945086347586,1.4486889655551478,1.0214118074140717,1.7531388884667922,2.3007607307193356,1.1674979767437432,1.0942674586629266,1.546894151985634,1.8688031822141844,2.538055997658404,1.5238702330970675,1.3261602947022322,1.445164619937002,1.6411014079650519,1.3827692823443378,1.2905977023093065,1.6632415439345039,1.576796371348752,1.516092659540403,1.3182518923682247,1.4031758462269535,1.417193221282229,2.1851770319580575,1.8932161304992314,1.5392106156762955,2.279092531846775,1.4900654924036256,1.8324533172830484,1.5938730543675834,1.5680463696760163,1.6241448390270157,1.706991671207079,1.7275014853898591,1.798836884829212
20131119,1.92149226454322,0.8612327444976747,3.0553288115021187,2.699655099243376,0.8552247129576411,1.8292904437530106,0.8801930994540187,2.1941848626271585,0.8872792426739124,0.987759567268016,0.9892201122504021,0.9257874234081177,1.1597518620508342,2.1005494205146267,0.9692564538209955,2.3735603629187567,0.9932016553040246,1.4410406588223184,2.7179058210974056,1.2971400895975294,1.050307894364206,1.0793816433044638,1.100957192455302,1.1236621985374515,1.3429668591614219,1.7415195765074274,1.3655947497753573,1.613491117447621,1.2224797354436396,1.7822576828303116,2.382536895601188,1.34500738518715,1.2816802777414094,1.5700889681717587,1.7445882509929826,2.485861569976792,1.7738059645877078,1.5372028505608568,1.5815202768721555,1.849432761750832,1.4787365364213283,1.472385972108892,1.8077320911070152,1.8383569664443935,1.6236484077834248,1.4869342920216533,1.5414586504593182,1.6325142916933828,2.15149803465098,1.8890955516469154,1.7283794017114658,2.330721251969788,1.6814559633386656,1.8835251113394849,1.8142611251724061,1.7555427783537367,1.8048687633018772,1.9267662425499807,1.9156020627307173,1.9637517961308701
20131120,1.8981866177263347,1.0789347069185797,2.4613185839181555,2.2139729333583764,1.066107403613267,1.2628961784162747,1.1053532117193159,2.090413312291953,1.0939958344473737,1.0962901384817048,1.101028532539771,1.112907107658685,1.4514007613091042,1.7518394452473296,1.497128429697613,1.6984848597368094,1.5089005273126024,1.272695368243153,2.438239260885253,1.1666589991574756,1.160460107299983,1.1596908661358907,1.9019767911744014,1.5527787084376328,1.1819809482229762,1.7798719444131883,1.3508446700716177,1.4068288444086163,1.2151763230372863,1.724684538507247,1.8862111799891725,1.6130609617246916,1.2677000905935674,1.7126094863101209,1.7668621923403325,1.9682261579806948,2.1184353306489867,1.9596006104088464,1.5447653182611152,1.7556995542785387,1.7185549227386627,1.8736447450535618,1.4450475960240292,1.692064363287794,1.3419696422794278,1.6354431176902495,1.6690370438871323,1.5300930789056144,1.7302273213514843,1.99755112537203,1.7834515843429706,1.7889586898612484,1.5131993716614127,1.7517600484972178,1.5584429478080697,1.5945944551126865,1.683397709256853,1.8952657453450825,1.6696565233361342,1.6224624087584685
20131121,1.9036618977774409,1.2959457378152102,1.3519829894881312,1.6804879232324004,1.260908026706182,1.3233861982520305,1.2886783134700415,1.3205971792470874,1.29028404613876,1.2829250914585921,1.2790191973706695,1.3003453387026656,1.492592130471087,1.4671164217994916,1.7873082694961957,1.407228463654197,1.5834327073416041,1.4149563638599247,2.079052905767877,1.3655864799348885,1.2797102695475067,1.2874066246572307,1.9522383269526242,1.7404991212273513,1.2851569684819584,1.3246289206650543,1.358405442767172,1.4091044635554149,1.2752957281960298,1.398572907251919,1.3342795914041277,1.5301912279021088,1.3017304082880452,1.6515656062319088,1.886123841760826,1.6318534265283253,1.7731826950517133,1.8630285638628314,1.3288539572195561,1.2934071579402249,1.6214402331084516,1.7815072599862527,1.3620473620895583,1.4196849174556496,1.300018559365502,1.6841439667916243,1.5897295299112095,1.364611924072724,1.4751721943311764,1.8914906382494947,1.9248448038124493,1.3632148089535505,1.3719871858056154,1.536174119866199,1.308964291195186,1.345134435885076,1.6077693418235344,1.7904716178537703,1.534432005836836,1.3171414110920932
20131122,1.925405030908516,1.2252133065827469,1.2389667145152394,1.77243562386812,1.1842820919771044,1.2220842095957474,1.2058309230988462,1.2165674934842958,1.2146096505221315,1.1995513790342829,1.1927039822495413,1.2310207790556364,1.3899349971233808,1.4579836982969965,1.6519920519292344,1.3509095034252092,1.7026043737014394,1.3120264305024871,2.1660621139592027,1.5383030233488897,1.1841663194260343,1.2038310542396842,2.184560856918278,1.7963230444136151,1.1956135093535933,1.3417814519318862,1.2072119708877405,1.5430720485440312,1.1826320209189238,1.2009431744516803,1.2307478903804625,1.435752368128582,1.2481125871274137,1.772685616457474,2.07775596103841,1.5868764776285738,2.065115257556479,2.020930839716729,1.3085595574482551,1.2164935822651581,1.5679899499954388,1.6222370629645595,1.2507371021658107,1.3626726312675168,1.2375878833134657,1.8306929430294432,1.6810287627358267,1.319415237805319,1.3821222503529698,1.839364852553012,2.299876471377235,1.3111225957099364,1.4564402933647231,1.5226799007552982,1.3018211546402747,1.3887508725986257,1.668968049172131,1.918115915908245,1.7006016627215843,1.4327799412965405
20131123,1.8713196818880453,1.2094987830746637,1.231304848065122,2.0152973519864905,1.2308524299627028,1.1950179493331738,1.293007501136285,1.1971217774653722,1.202483643270264,1.1806921173348683,1.1790948288519412,1.214001347075414,1.5837794233266795,1.5254141665564107,1.6012002847504807,1.246469822923436,1.8002799040329087,1.2475680248241432,2.317296283220589,1.6357881158238587,1.1768357567356578,1.1889570094106836,2.474393058991224,2.1082274252307602,1.1840674940995481,1.3926703091317134,1.181534367396797,1.5860327517817294,1.1696766535354868,1.1910608596543875,1.2604069383162169,1.4501174335511156,1.2487331376421473,1.4979689292521372,2.331944531423815,1.4938227623326499,2.2723223843233016,2.2851677935506935,1.4983125395945993,1.2711721512035916,1.4658744025004815,1.6758877752541985,1.319920710227604,1.3703997366809086,1.2419396764019357,1.9111030045132151,1.5516742974808875,1.4126962040572857,1.4781757050822,1.7588454679028793,2.3125024932842155,1.4473690028074326,1.634410173546264,1.8602136963807536,1.4376930200585747,1.5295632116994047,1.6946452051464105,2.3539582276670385,1.763958604184459,1.5421324270100962
20131124,1.8394219247260661,1.1948401915903013,2.3217939100897365,1.9428526375124402,1.4943928266682402,1.2097234145358633,1.9597508938299166,1.2351741418651094,1.1944546851066853,1.1684550868210548,1.1728558933426174,1.2010519329600957,1.6695741530714951,1.8892138050168565,2.2396363191512125,1.1711451592164952,2.013531580916126,1.165615181266031,2.696409868454692,1.7220766983214117,1.1671722136318576,1.1787624424858376,2.650535785887879,2.2812584234270066,1.1911676521012282,1.3821455192368022,1.3507920504712374,1.5325154293590801,1.1603759345316977,1.179113765840715,1.293305978102725,1.3714496778733378,1.548536464664364,1.3462990121628302,2.6797289989655386,1.478368847867398,2.2992570785883597,2.6302439025154847,1.7269924016600522,1.556864624633567,1.408854452685803,1.6947357037925164,1.3567629132622332,1.362929939779381,1.3797080883977764,2.102945097204361,1.913226709650034,1.4328666526336222,1.6074401758697774,1.76511621931753,2.408455791319477,1.7076789499308551,1.7816888277781526,2.4173723558608278,1.5437675301712104,1.7435356236287796,1.8410558367935268,2.6558531461415917,1.8202868863908075,1.6447360452062723
20131125,1.859928101751225,1.1755099233261073,2.4696699502748425,1.851180173254735,1.5230928912141781,1.3369381522958366,2.0121984801249218,1.3195849274103881,1.3476305352001816,1.1555701196730275,1.1615540012171086,1.1832430051521565,1.6588726036432295,1.7425526051824645,2.295676563793268,1.1593776397742932,1.6592924173803199,1.1295565497325675,2.31969377411439,1.56449877828513,1.1628827208032149,1.1630272748522144,2.203720356452017,1.7488799202975684,1.2546575858271936,1.615510294163803,1.4259131633290316,1.24529018675751,1.1456132619827109,1.1636595602192485,1.283417552250123,1.228203425838863,1.6196304683539873,1.2385686718320588,2.1415516424453727,1.3894610797223208,1.7875102224129285,2.1114071713651144,1.3170191163936924,1.6479091464059608,1.1784054398848272,1.397137023545052,1.1671672418249908,1.2508598939369215,1.2711774694717237,1.7210039087949611,1.7419883899043773,1.4633833241836662,1.319713148002946,1.5281260469988398,2.0490060359576416,1.4795126458414367,1.4127537525312326,1.943111231377266,1.2250890639495453,1.431714028035652,1.527089776027261,2.1834304473876283,1.5252700495956533,1.362762565259324
20131126,1.8779923791717406,1.1492546303194355,2.562128717331114,1.6803264281049481,1.3358685469518221,1.2886327912683448,1.9641397923032098,1.2374715479664178,1.2459548199046961,1.1336582042045873,1.119362360011919,1.1274409255397195,1.4431340532789383,1.5401029667650203,1.9947452478545482,1.1132312384631708,1.2241713501030331,1.0864462516976843,2.0054412514981723,1.5066855410656885,1.1166094831935631,1.1103950984141973,1.9638440959988233,1.447347215792644,1.1835052095743885,1.5285725614870804,1.4875606615393422,1.200341720746126,1.0993046698278162,1.1125234837243496,1.2211141443215094,1.1084771469213717,1.6106198655828774,1.1509494639138982,1.8672206835778014,1.363337379303345,1.5449700573507925,1.8345218660491356,1.2387266950893812,1.2990189109684591,1.1148280376736674,1.1197721582414508,1.100453478681323,1.1405514930394975,1.1883319627876598,1.4110488710631415,1.8460071947272745,1.6028510753746408,1.3818081163578417,1.3288291632800984,2.0259885759707474,1.2495063517396492,1.2728395465235258,1.8121369987186184,1.1137349730856927,1.1666758028587718,1.3112015463627775,1.9781525575038499,1.3049343032807261,1.22756832631493
20131127,1.883142534721397,1.1497277259735148,2.2858270930880527,1.6700559010233893,1.6674610386043236,1.2588499309669452,2.0913485120120563,1.524040708670392,1.2759395837555816,1.1326816069441623,1.0899279390316157,1.0999981774895355,1.4516035714167101,1.6166491623810195,2.101098797238579,1.0857647564510975,1.5265044045760632,1.0654544449324315,2.2012429271209437,1.5441969315924495,1.0881218626431515,1.084184588931003,1.9631752297462124,1.621258253419749,1.1866774055510776,1.4559338661880812,1.5316661925830488,1.1853141192799477,1.0798997645351756,1.086617226812189,1.2142765986334347,1.0841009115883578,1.6553045223211726,1.0642849282295948,1.7943757291995053,1.3148560771605247,1.527393080452305,1.9096195352608911,1.2111382997913525,1.4979953419239356,1.091918351780051,1.0744897720246385,1.0718302005534674,1.10213607934157,1.342030614457711,1.3902928479020396,1.644946061961504,1.3651735897006292,1.3790502942034775,1.2641520258782448,1.9102082024029123,1.3602678819704144,1.3247502736556058,2.069785848749867,1.16740598543708,1.393027505850227,1.2615780679524728,1.9847835689945004,1.3340558646287561,1.375259729747003
