date,obs,FOLC1,FOLC2,FOLC3,FOLC4,FOLC5,FOLC6,FOLC7,FOLC8,FOLC9,FOLC10,FOLC11,FOLC12,FOLC13,FOLC14,FOLC15,FOLC16,FOLC17,FOLC18,FOLC19,FOLC20,FOLC21,FOLC22,FOLC23,FOLC24,FOLC25,FOLC26,FOLC27,FOLC28,FOLC29,FOLC30,FOLC31,FOLC32,FOLC33,FOLC34,FOLC35,FOLC36,FOLC37,FOLC38,FOLC39
20191118,2.4458209054198723,2.248413393153397,2.2450540244089736,2.2384052739471523,2.2900982765331426,2.2653545549119305,2.276693022738098,2.319134052694599,2.272927669284322,2.239356271435621,2.238487157635937,2.2954728753709857,2.2712937518424616,2.2500647711301776,2.2569521281643867,2.248887283764211,2.2401698291669825,2.2598862904942183,2.237514558104728,2.262449005990976,2.30069153701114,2.2775382767132837,2.2470044660572124,2.2409883846605827,2.2525871630421066,2.2385829863697304,2.2361043384675234,2.2788264709576547,2.245660567575883,2.2618640434478006,2.2395701335881886,2.241514592638447,2.2564457573133123,2.287898821768819,2.2435766509741724,2.253049397950014,2.2472870682512482,2.2465830712213726,2.238011108867009,2.296143052179208
20191119,2.4465693148672343,2.292298916307765,2.31463301059666,2.2904043375165077,2.368238042715015,2.3582327684509266,2.3351007373178723,2.4499661052692465,2.396445406225524,2.305349429396828,2.2854111377933846,2.3512866915183497,2.3401348830686026,2.3023926673028923,2.308432051505878,2.3066414982449337,2.312436289053803,2.324874559786136,2.290119084153082,2.3205633227897065,2.4025734904478355,2.3647289722671183,2.2881471265220896,2.2968225256034085,2.331588782772535,2.287809202348377,2.2970478695604175,2.331528378982797,2.3227885693439125,2.3181662117739186,2.2859124101286628,2.3022709077342456,2.309307098545808,2.334834701598678,2.2955603167594867,2.324744861697146,2.290836681384368,2.3302907215482027,2.305614013891675,2.352086290240393
20191120,2.470731354836189,2.444577726219209,2.454887465272019,2.453758142385378,2.4810368971290835,2.5374589421391702,2.450805573684926,2.5022715484376445,2.500936069427143,2.462876755516451,2.4460131457349426,2.5154895379176248,2.4799226352449155,2.4515069897648685,2.459947530032624,2.458181142629587,2.4869276683197543,2.4604756341851273,2.4425146505905255,2.464190193897272,2.5141445238800384,2.5224206567483756,2.4568623893155315,2.462445308199463,2.467502264007275,2.4431453484874406,2.452331876530214,2.475100936315827,2.4755990503655743,2.4716777873889275,2.441370417105383,2.471352923008976,2.45969548974018,2.4691250684574046,2.447430376383912,2.560402612443902,2.4428390697616194,2.4747794107038517,2.445908961588917,2.5270932836432687
20191121,2.524773216496187,2.4601008242138658,2.4575456529483177,2.4610934124791592,2.510518540088948,2.5953090273444883,2.463919675967304,2.482474257620503,2.488941822684223,2.4653741946162517,2.459229916664985,2.509972693993225,2.4730884707227383,2.4517043816694977,2.464744904533731,2.465143459114548,2.48247456507229,2.4648567046403094,2.4575874647257385,2.467967518268477,2.4937253158393964,2.5347343684283703,2.466785357706764,2.467040129023375,2.4721677793441454,2.4492636469822657,2.4628000051977805,2.484722216977582,2.484288190432108,2.4726967897484053,2.451214233704888,2.461689450496579,2.466743041607932,2.474165341033587,2.450438150945208,2.546389324593969,2.4482189072829668,2.4764916689037544,2.4535421150594328,2.511833363405461
20191122,2.595092600350544,2.5448197433396875,2.546134280883854,2.545393943609072,2.5717563180911815,2.5709681310882875,2.5722644399094783,2.5627869777022947,2.5760362010515525,2.5494134490368627,2.5491629418460873,2.5775021428170333,2.555442184464393,2.550310612002179,2.5482115917688732,2.5472835407619616,2.5577837845895464,2.554717611256918,2.5448170449507597,2.550138450787631,2.5685980115210216,2.5797581804855345,2.5457357342049365,2.552168015151409,2.558222021634532,2.5399936947928525,2.5519184961187302,2.5542426359018138,2.595836912360358,2.553412341833072,2.540174716359568,2.548711876560596,2.5493094540474193,2.5577154136729745,2.5427498504714845,2.664332615817228,2.5402186827300874,2.5554395305613204,2.5480538454943606,2.566423498013513
20191123,2.6431022015001777,2.326752966039735,2.328535722428253,2.333249483375685,2.352802141332458,2.3532706872541347,2.3361425535612916,2.340667545591935,2.367224492767403,2.3319689887974477,2.349898686984636,2.320461932227661,2.3539353681173503,2.3342827935455137,2.3344046455478904,2.332892380183152,2.3414278632147534,2.3689525575975647,2.3231060677821835,2.3277311625653265,2.3567689811065944,2.377167825075114,2.3370236582389996,2.329213430610792,2.3601266276584174,2.318009437240807,2.3382755041554,2.343390844787817,2.3808079761181213,2.345021525494234,2.3174113979905497,2.336772852294539,2.335434790388553,2.341756401182841,2.3241263228932794,2.3993642128612707,2.3235155842877226,2.369376103312444,2.332051589469192,2.3665394494930823
20191124,2.662785714507819,2.156853540543031,2.138565212844167,2.191325628197808,2.1680996833832586,2.196376440159525,2.1741128832398235,2.171973040626547,2.215725221406518,2.1370447183589647,2.1673621202553544,2.1500132193807264,2.1713456702022174,2.137874262666441,2.1499572727096963,2.1604440610961775,2.152577127813036,2.2534867864207597,2.1603660271202996,2.1682593381607607,2.1892735035262634,2.234794966362395,2.1702882416463387,2.139114760820752,2.2183297518582306,2.1251834930387368,2.1440816163226986,2.18141476507992,2.3419646201267503,2.1840098943919575,2.1263712442857665,2.149833820636357,2.1566201892489705,2.185559123995805,2.1261002810839433,2.305785461465562,2.1371001090595665,2.2580033443153513,2.158017249841267,2.1952726893529038
20191125,2.690329068447921,2.3512941052103304,2.3391691200210323,2.404668100873167,2.3443235079896323,2.364594880054859,2.369932083563568,2.3805057563458956,2.398593088759452,2.352903162521687,2.3878437974145843,2.3433037252004802,2.3492000661194563,2.3268886679993592,2.331898668219113,2.353933418747495,2.3515674381525993,2.505425106162282,2.3876354235355106,2.441185377649954,2.3701919491531056,2.4225298327637788,2.364753704017999,2.3438940057065,2.4640628913448768,2.326517390180638,2.361209632810191,2.3501646877387494,2.4058946574798146,2.353949694578988,2.3548783967818756,2.3398689562617787,2.344785221431871,2.3866411632128544,2.3224922959900116,2.670636230927466,2.347910159434993,2.5533170034217423,2.3585351831936388,2.3886513795608413
20191126,2.7100244623407637,2.5039215736580718,2.4735135703900504,2.554465455819258,2.477446114233631,2.529924157423245,2.514064231473283,2.515995966217447,2.5408727274179377,2.4949347946215967,2.586246561242991,2.490565714674114,2.4869335636678533,2.4677538994712034,2.4896653296466877,2.5016291355619544,2.5083837448642186,2.588396456827245,2.5237232681726365,2.7605539613481787,2.5203457825256312,2.7497846810690594,2.521998623084414,2.4863714251452214,2.656807604290554,2.4843629032536323,2.533236485452558,2.491678784983757,2.5662158084522146,2.4997770486008952,2.4844116306016075,2.491857620094202,2.4996355537243136,2.530614534436896,2.4761014163937465,3.03407542091261,2.4898573819628202,2.799484581684461,2.4946768956231695,2.500682698233557
20191127,2.7433021461800418,2.581613457723054,2.549426543079588,2.6285797705976592,2.5543439632564398,2.5860062994102306,2.6234235277171036,2.5962137939386194,2.682965528388561,2.5776820269906415,2.713672130465997,2.562356932024426,2.5540450526498866,2.551667765663758,2.560233067711456,2.596995758946512,2.5712651281980126,2.7697602150423535,2.6619816956113547,3.119424905318193,2.6016944239056707,2.618601821935903,2.592913482646071,2.5584025479174115,2.95167854581808,2.5468284963693772,2.7107187871529503,2.5666991685430967,2.6688023130082694,2.5675647953984635,2.6109403765366994,2.555274959394564,2.5703926965161132,2.642181474042626,2.5606852867298984,3.111201496847935,2.5820491797762366,2.937004798750706,2.58553597234141,2.559910890493447
