date,obs,FOLC1,FOLC2,FOLC3,FOLC4,FOLC5,FOLC6,FOLC7,FOLC8,FOLC9,FOLC10,FOLC11,FOLC12,FOLC13,FOLC14,FOLC15,FOLC16,FOLC17,FOLC18,FOLC19,FOLC20,FOLC21,FOLC22,FOLC23,FOLC24,FOLC25,FOLC26,FOLC27,FOLC28,FOLC29,FOLC30,FOLC31,FOLC32,FOLC33,FOLC34,FOLC35,FOLC36,FOLC37,FOLC38,FOLC39
20191118,2.5863842453038144,2.3846873596152816,2.3822543524677053,2.388812192876593,2.421503513870912,2.57058283151086,2.4089863525208814,2.4748227965411127,2.4514464662045383,2.39558812345836,2.377363485353128,2.4279864318827937,2.406890977661753,2.384702498395536,2.3915096504857924,2.384592672139491,2.4316482543452267,2.4009840946516583,2.375316465069667,2.4039869789299577,2.4469134528441145,2.4636054832362455,2.406966570122912,2.405311661377674,2.4093684445280816,2.3743023419310436,2.3829616498430766,2.410856864955031,2.422282035446567,2.398143163587908,2.378030472282172,2.3812311491857705,2.3905364817778927,2.4253910045228295,2.3796889015965634,2.612912488381679,2.383542646239865,2.416266205319289,2.3738205367349154,2.4322620569414632
20191119,2.629424883325582,2.438887800555433,2.447835890487238,2.43851480751021,2.495435707017292,2.5252785266841524,2.4655827837731366,2.5832487781977065,2.5372070741035566,2.443045213617371,2.4396338778083275,2.481985935431863,2.4713042776049017,2.436707656917079,2.441925066541518,2.4400744634485343,2.469804398637892,2.458489476844579,2.4272072108642764,2.4630564864474027,2.542573756660833,2.538856138482511,2.444553616702288,2.4380069271849028,2.471812894828581,2.423366752990864,2.4378806854573005,2.4625763930626507,2.4749227033563894,2.451632683939391,2.420982618410375,2.438184275980169,2.4438510069837522,2.4673709107609247,2.430397458483211,2.6435419596166327,2.425870707939806,2.476738378554116,2.4402858890170087,2.4818028892867328
20191120,2.713742240098721,2.592362856538593,2.5900106351110077,2.594107460587818,2.6131154718077516,2.6888480590091475,2.5908132157773145,2.6386122758569504,2.641246256120871,2.597437717779774,2.6033084349020235,2.647101498858836,2.6132345320424863,2.586453306721793,2.594403203813308,2.595666168317874,2.6222633572105853,2.600408200295546,2.588784625053278,2.6078193794339097,2.652962129321557,2.670356004051836,2.6005806333947317,2.59916683842636,2.616934213870596,2.580395013311333,2.5975764921194138,2.6074471581130574,2.6347831194687377,2.6080018315626092,2.5773222341604254,2.604632173577078,2.5993376557622856,2.606481808434046,2.583354538578546,2.9296562674288804,2.580572002634442,2.6166182471282275,2.583559689192605,2.659190417937823
20191121,2.768074406608317,2.5971988246140634,2.5934944511148403,2.6009068360946808,2.6417071175303235,2.7192991358449077,2.603632943244583,2.6172910825235975,2.629173474347155,2.601130888049219,2.602898929585266,2.6401857840857614,2.607152720281072,2.588096438656133,2.6000722667069907,2.6032034647263984,2.615931304154878,2.608742604507434,2.5977806614822136,2.6043736158133135,2.6259294709269474,2.6667070642214123,2.603171950590609,2.6020900226252044,2.6211944389635318,2.5855685265426738,2.6021736030383344,2.6177587568269347,2.6295287005520165,2.607978963291609,2.587667778374545,2.5973227353984614,2.6020350847598452,2.6128251622051533,2.5869735312915987,2.8691876080644563,2.58526959065297,2.625678602164368,2.5909522555799556,2.642221443981403
20191122,2.7758006844676806,2.6830013638898826,2.684158541600088,2.691944084684365,2.706731408654302,2.706850459221764,2.7122102841527354,2.699382116029498,2.713087625919389,2.687837147109742,2.687857392951702,2.712455723568272,2.6922933601922043,2.6876764029153586,2.6862296783051542,2.685426546106762,2.6950576792760352,2.7058414938059046,2.68554727421735,2.690669891392781,2.7044679954436646,2.7183652327323453,2.684689181803028,2.6898141242545717,2.6980166214961243,2.678341514388965,2.689543969529407,2.6914993146556236,2.7411672085020253,2.6911734096232447,2.6789145027728094,2.686586919809799,2.687167360768163,2.6955682166561785,2.680897430067979,2.833702730377264,2.6788314199557277,2.717723320565628,2.687798872150784,2.702353807771224
20191123,2.7911781930578856,2.4640961933273724,2.463761759629511,2.4799135682366167,2.4857750098248115,2.487163849615627,2.4744352341706306,2.4756647167102064,2.501942294057627,2.4700908529429593,2.484758271879303,2.457030117175063,2.486627054407983,2.469311728709237,2.46987837788421,2.468427207703515,2.476447608424734,2.548709273525154,2.4648340417033614,2.489441138266865,2.4927613957192327,2.5113014479947537,2.4724866399561574,2.465726141726244,2.4993220511366556,2.454608517776623,2.4747439130416944,2.4776954987060877,2.511274569168649,2.4799304661703614,2.458544793303956,2.4715680613236684,2.470646918975764,2.4806460244346273,2.460009630543499,2.5347724133674765,2.4600728111544345,2.530727209682796,2.4716642122360537,2.4981748601537324
20191124,2.8071766107968323,2.3003176843598663,2.281687755576508,2.3301725298225997,2.3069226884472367,2.332112859496911,2.3143943836839207,2.311936406734735,2.357760261097269,2.295373603355216,2.3258145956047414,2.292153572921738,2.3088224450584813,2.2796055629516667,2.291001199529193,2.3108183756883234,2.293983309207742,2.464079746534754,2.3118249860579008,2.4631919818811343,2.350167371888836,2.3689101208877283,2.308989393543283,2.2821880920825497,2.375983956283173,2.2693399909527887,2.3083606744891467,2.3181437223786503,2.4650027617367467,2.3213573765973643,2.283462082521028,2.2923067095072254,2.3010949923204165,2.3477067724739844,2.26873778774438,2.544901442028425,2.2793589363404734,2.4555932232105655,2.3039651087815107,2.3304390299197024
20191125,2.845508939117761,2.4892756431229253,2.4795612562433234,2.538001830958471,2.4923640964923437,2.4985015531665167,2.518245649813132,2.526985563380032,2.561529564490548,2.495632915953467,2.5817676844190225,2.48189625886424,2.486422208914608,2.4657755668154997,2.4966750431281164,2.523502780900393,2.4866823718489197,2.6676596621207516,2.562950791674186,2.7262401167056685,2.621492783635394,2.6190297462896237,2.512083151381759,2.482813474305791,2.634321127011257,2.4701148761613654,2.6095006253405786,2.5055607348619198,2.5404396045405258,2.4902309356361525,2.5337564552948377,2.4971855237079716,2.4923222859578886,2.5617670672982897,2.4650107339623437,2.9161517178790146,2.4906799967129785,2.815368751572416,2.5095820680683003,2.519844702488134
20191126,2.9599338759198957,2.632284740855606,2.6050803009145374,2.6801593157840484,2.608206904544692,2.655103942567778,2.647272034927943,2.6435564791757304,2.7073648589454073,2.6249944704516723,2.8008974666869,2.620084681458816,2.616933517934527,2.6005662232693556,2.6299339523703464,2.65309921280904,2.643144248592484,2.7301367148831814,2.65782167888377,2.9327039628253044,2.8459593047208203,2.867363185479159,2.648517615111806,2.6175441510069453,2.7961855645679403,2.6139841289301793,2.7116311862401954,2.6461892851836866,2.6955352091556817,2.628634747832755,2.6279395057481456,2.6237928147002387,2.631750644307071,2.675810410127255,2.606772125643234,3.14790479527096,2.622962409991669,2.9362342695033847,2.6240171986174667,2.634833656816316
20191127,3.0037071604797556,2.7100450598772725,2.685310879187234,2.756821347503133,2.6929857309470218,2.7135571776594527,2.7949465842927523,2.7318291783968833,2.8683907166792215,2.710428266919486,2.9327991950531493,2.6934348911944257,2.6854459370823434,2.6829704261427465,2.698668556716652,3.1293513655631844,2.7451073443187926,2.906501849600304,2.8075891135476336,3.2605880732727437,2.7948329108514187,2.748863659942265,2.7253923196130816,2.6934817316884017,3.079832030913513,2.6805381989775094,2.8920821002529413,2.7783994404085517,2.8199183689965426,2.7099793367266534,2.7600047901932276,2.689804101521589,2.7016962146750174,2.8332449983965855,2.6923018304804254,3.220447980643474,2.714375842038228,3.063230460016575,2.724411736291593,2.708632879298242
