date,obs,FOLC1,FOLC2,FOLC3,FOLC4,FOLC5,FOLC6,FOLC7,FOLC8,FOLC9,FOLC10,FOLC11,FOLC12,FOLC13,FOLC14,FOLC15,FOLC16,FOLC17,FOLC18,FOLC19,FOLC20,FOLC21,FOLC22,FOLC23,FOLC24,FOLC25,FOLC26,FOLC27,FOLC28,FOLC29,FOLC30,FOLC31,FOLC32,FOLC33,FOLC34,FOLC35,FOLC36,FOLC37,FOLC38,FOLC39
20191118,1.4843934401510066,1.4259237713725557,1.4012471159592401,1.3998222832981844,1.4096414523933078,1.411880862858729,1.4442939633163567,1.4023800844488117,1.4004742941672654,1.3980668220274088,1.4003982408147835,1.4030369033335175,1.397192284689797,1.411228752328456,1.4049585927656623,1.4017625554424986,1.4005609267073789,1.401856080276014,1.3987073270594224,1.416667333278178,1.4085260441232517,1.3975008131047282,1.42390393092345,1.3996837622156195,1.4008555398448603,1.4013835831247827,1.3980127458421963,1.3998972831799723,1.4054314739344442,1.3957329739973503,1.4024070360494063,1.3956493784575035,1.405405777550422,1.4303106184639174,1.414006746526093,1.404524383743008,1.4214074909232417,1.4081299355316708,1.4006841505603322,1.429444091040532
20191119,1.5889121921088314,1.4625926004094865,1.4494505454817972,1.4431015065758384,1.4795459196382375,1.4518840039968575,1.4563640024935711,1.4476030485166458,1.4468858236406488,1.4491341889026574,1.4489381937040848,1.4687602573554461,1.4454057264415685,1.4484896451420848,1.4513280359744452,1.4473026393989534,1.447715207240956,1.4432892129397317,1.4439113956171488,1.4650133418258546,1.4440644319311977,1.450122905158793,1.4518474720083394,1.4437997573071675,1.456924891662313,1.4477588591017616,1.4437748528724172,1.4477290306845225,1.4477566765864947,1.4430907158118178,1.4448768486937453,1.4484850779838163,1.4506820945715366,1.4566269100215021,1.4494189382929208,1.4523196309041342,1.4531544858866783,1.5050711057956154,1.443146448482365,1.4543712318573925
20191120,1.6866190570042792,1.6312913060749854,1.644974398362147,1.6222612906152827,1.644735533343346,1.6279275220850098,1.626712727262471,1.622812781720712,1.6223689903416758,1.6222612906152827,1.624594732504103,1.7468226198745143,1.6222612906152827,1.6237318282120188,1.6244412821773886,1.625480212636168,1.6231796535809626,1.622217899256104,1.6222612906152827,1.6448576915648516,1.622331794300758,1.6346302544687856,1.6237427228423331,1.6222612906152827,1.633321619378389,1.6231306904045129,1.6226873073165693,1.6222612906152827,1.6227871396358584,1.6229148040507426,1.6222612906152827,1.623814713418859,1.6251590958531974,1.6330604772024522,1.6244795536559982,1.6246438701895605,1.6249723564963323,1.636791767985691,1.6222612906152827,1.6258238367044624
20191121,1.7266517406948338,1.6233146992676917,1.624576323761217,1.6217442686547008,1.7157458253439148,1.6243670903381107,1.6491646109305285,1.6248171863008016,1.6272027822589392,1.6216922721788196,1.6216980073244993,1.7744985936221942,1.6228898534352856,1.621653195133923,1.6216523539146819,1.6225589031271221,1.621891514456342,1.6218308930847596,1.6216068496915916,1.6346840318995577,1.6216637485027783,1.6920257854520069,1.621825770923702,1.6216730781246582,1.6352687459542596,1.6215082570910009,1.6218435836074478,1.6217232412578229,1.621534264606544,1.6216372117491933,1.6216185511356966,1.6215727381845721,1.6217558142666078,1.6341321152187707,1.6217392986149797,1.6216850075754419,1.621749620955139,1.633711940676409,1.6217337168247274,1.623178433367661
20191122,1.6439158710107569,1.7302247646897628,1.7327881729595356,1.7301962130713988,1.7750292105815726,1.730421203487022,1.8230552297895655,1.7420026816060246,1.746495284005094,1.7301952112324863,1.7301801208063285,1.7989972680913975,1.7393668500540729,1.7314758402855273,1.730172857212555,1.7303487837040452,1.7301978410556207,1.7416670911567715,1.7303763256613076,1.7350657028290328,1.7316799364355766,1.7702618071336091,1.7302595129536946,1.730182875936724,1.739265350297758,1.7301623373497315,1.730196463530833,1.7302199435807037,1.7433578339218723,1.7301830011695858,1.7301689749063722,1.7301677851617268,1.730192456165778,1.744014776321635,1.730182875936724,1.730161648541956,1.730172857212555,1.7310112741885055,1.7321565227235964,1.7305798416932336
20191123,1.5912436238479115,1.4841107563057332,1.494754701103298,1.4811217561536523,1.5361006617291697,1.4840681026105338,1.4968856997840931,1.486211511649571,1.5196972221648584,1.4812792011339646,1.486684907044106,1.486222889372093,1.5647637422522027,1.5029270369314018,1.4903969014923666,1.4874570562126193,1.4869001876280443,1.5541206671225023,1.4820110249817504,1.4857767530235646,1.5289778677990704,1.4985434710074905,1.4835688096746371,1.4835957725916338,1.4965148289528858,1.4811551125762932,1.4907967321338491,1.4844646502938619,1.495729518131294,1.4991409872276533,1.4807382147856392,1.5041103699374747,1.4889872184433213,1.4845430688059154,1.487533321530535,1.481823697609102,1.4883332066115458,1.4887530643005924,1.4921000625731142,1.5184637991938454
20191124,1.6287255316506064,1.294619455656238,1.3027534914155932,1.2620197368833506,1.3658349028623968,1.3395664073318612,1.3117932168020732,1.3181021068545837,1.3380529824623932,1.2637963681369857,1.262768769750464,1.300482560648225,1.3975193830928752,1.2999201283394908,1.3289474180784084,1.3200861948071294,1.2623646748774813,1.346048853092903,1.273556439459495,1.2929136572586066,1.4192487012408683,1.4026871474446154,1.303035319109806,1.2550931608411213,1.3150562503526408,1.2729472720220416,1.2443769101226514,1.4034243435819251,1.3932785713160756,1.385151086723009,1.2698208977523424,1.3389295617523937,1.3337720374392597,1.3550125544619054,1.2624444664466477,1.2450859221934958,1.2782058851260067,1.2879992973114254,1.3202502749825673,1.4169562955762403
20191125,1.67542212826073,1.4751251992356345,1.4989172175443468,1.4823295963184948,1.5458243237643392,1.5357508827056818,1.4767372675865582,1.566615062631665,1.5328635745432113,1.5163857523292068,1.5139550884531248,1.5171844948062754,1.5494789416822212,1.5022877882135737,1.529447535565734,1.5333083685856508,1.4914914067216491,1.5154491429883665,1.473196671648468,1.4958619761021572,1.5637311746325324,1.5943561444402805,1.5071061905810212,1.4911221430430848,1.4856466215145259,1.5062746206464595,1.4828716340506123,1.5813764290828873,1.4838614265722823,1.5713377218967794,1.5151908987336127,1.516372744145112,1.5315506320229022,1.5518261591794131,1.4708504564061207,1.5116806476065705,1.5043565232393383,1.5108697791237888,1.5205558172774367,1.6558488951156067
20191126,1.6685576893448362,1.6691474237165789,1.6679630983922997,1.6650166133345796,1.6980840589876727,1.7219151448094348,1.6518946343855498,1.7113481564078354,1.6993501760638887,1.6666764481809238,1.668046162410464,1.685751561995998,1.6706142479234538,1.652627063362284,1.690866191560491,1.689730502742748,1.687663165866571,1.679096816114431,1.6557760259380474,1.6749133455275893,1.6967319946961492,1.7505217360828083,1.668995648378008,1.656097899234196,1.665827619519614,1.6794940954683821,1.6671687825274355,1.7334739043264802,1.6863562709720799,1.719094696862571,1.6658434943191915,1.6817314350951071,1.6973287373349906,1.7057899995265193,1.659970115499449,1.6830897870392532,1.6698502701282214,1.6815056142228966,1.6666877898362584,1.7465646290388754
20191127,1.6668702100891406,1.7395584711495042,1.7347021153887185,1.7582837205356538,1.751147061656233,1.8042379062528964,1.7441873476326555,1.7715793419135422,1.7810168416987546,1.7506627426817587,1.7435957114490137,1.752101515291028,1.7434277119492232,1.7390854468866945,1.7367519756433318,1.7406119533926865,1.7709774608427595,1.739581542252324,1.7304106885191608,1.7468568473534312,1.7574922886656548,1.7860620200295751,1.7531076322381158,1.7577665948200831,1.7565407782986753,1.7371178754403067,1.7524783725903814,1.7493281266818248,1.7662594278701913,1.75187661873183,1.7470165464106697,1.7423392232046522,1.7378789176763447,1.7529541968442899,1.7331866919800605,1.8040884158465345,1.7283382050139136,1.760717798973202,1.7325217253880052,1.7595638696691687
20191128,1.802362282215005,1.7275648596944473,1.6593337312661742,1.6842271421971222,1.6519245264970386,1.7413138737102039,1.6464788034414883,1.6771806736306696,1.686108106640573,1.6672317005084392,1.7170365876761065,1.6656260045915101,1.66139937844377,1.6644925526638932,1.664704909943131,1.6670553851194478,1.6888627131441944,1.6643908351156746,1.6731122747052287,1.715618437566706,1.6688272011309637,1.720413648305651,1.7166576935947784,1.6824962649158992,1.7082122245487772,1.6572859656066918,1.6943005776634141,1.6642791927508127,1.7290235265836849,1.6490447918085922,1.6464652798573254,1.6535722151144507,1.691962586792742,1.6652360416549283,1.6546582000642467,1.7836849340790097,1.6665605525097438,1.7148186776558996,1.6748601232873035,1.6468141546408281
20191129,2.0455899080281625,1.8407582763683075,1.762995874553655,1.8125371346688932,1.7247484466849916,1.812750061865357,1.8203677109460565,1.780424135813144,1.8383844588640663,1.7627647280057506,1.9022152703871102,1.7741950528958619,1.7590181047553397,1.7430524373127294,1.7552677380183135,1.7932950623017234,1.7782089221715967,1.814790629804717,1.8426532892990706,1.840686876508802,1.7812126506526806,1.8125628918809413,1.8402925283396558,1.7730071480670206,1.9210123274760362,1.7368571713089307,1.8489679197395523,1.760380840808517,2.0063902595349483,1.758070942014827,1.7589367875377115,1.7659019298218501,1.7663130697069807,1.780258623276059,1.7713972334980634,2.3100924649005776,1.7755603848160888,1.8227115055789087,1.7873599530182027,1.7753416430408129
20191130,2.1530631822547175,1.7950575417645829,1.681768708763832,1.83053228427434,1.6825670785880174,1.761475848972775,1.8306119304804664,1.7481185665999968,1.9126457588769108,1.7254478623539367,1.9625002466669232,1.7269975479517068,1.7056565567123805,1.6885281446648075,1.6911123169486966,1.7626283830000498,1.7256117740037493,1.868465340575721,1.8229507403522343,1.793752936293565,1.7031641606396046,1.8125784741065563,1.8064636971793633,1.717408929312126,2.155749043666545,1.6655135561509198,1.8169637729515513,1.6494958503362418,2.043971346113209,1.715907718544452,1.668377940632751,1.698624653997809,1.727780268932468,1.7739714764136338,1.7187128418849782,2.506957254308048,1.7441357468167138,1.978366917861909,1.7096626138680322,1.689009706280712
20191201,2.1280941651743617,1.8405970040854323,1.7956813849995992,2.057602564416843,1.7930932683094247,1.850918368603938,1.9948582476771182,1.847177718564913,2.0749085384439065,1.7906419691344553,2.016440243218663,1.8109798540712005,1.791743399246119,1.7801112925986537,1.792152629518395,1.8489037901092922,1.8326742593264833,2.175368443265503,1.978051060458245,1.8511192231387976,1.7767037185009478,1.9563252303246916,1.872710548898551,1.798609096724984,2.2619100877924363,1.7836467885277874,1.9165117043341502,1.7779425340632469,2.0732000340052426,1.7912478390092659,1.8256252852036103,1.8108868714388828,1.8284543048794075,1.9067655610644245,1.8017634905526754,2.2945554140129616,1.861757417304851,2.263942950528935,1.8741046019058307,1.792800915160879
