date,obs,FOLC1,FOLC2,FOLC3,FOLC4,FOLC5,FOLC6,FOLC7,FOLC8,FOLC9,FOLC10,FOLC11,FOLC12,FOLC13,FOLC14,FOLC15,FOLC16,FOLC17,FOLC18,FOLC19,FOLC20,FOLC21,FOLC22,FOLC23,FOLC24,FOLC25,FOLC26,FOLC27,FOLC28,FOLC29,FOLC30,FOLC31,FOLC32,FOLC33,FOLC34,FOLC35,FOLC36,FOLC37,FOLC38,FOLC39
20191118,2.0674541365547396,1.8841187258908605,1.8715378955852346,1.8682482920699421,1.906855623947239,1.8739808820550095,1.9130590973210637,1.871075668860622,1.872270460958856,1.866573035762565,1.8697801941753134,1.937746628279284,1.8676608885727475,1.8755191103354432,1.872815573055677,1.870607775684891,1.870369939701592,1.8692351277158492,1.8662935749791718,1.8944550146889931,1.8723418442883053,1.8770152832731137,1.8817150026637541,1.8685315407711836,1.8787347995490848,1.870404660062529,1.865722075010861,1.8670673813805698,1.8714782021422163,1.8652583352076253,1.8704781514224065,1.8646530370148986,1.87279452753869,1.8889248797226934,1.876488692326308,1.873110669799369,1.8813928346328845,1.8797630140557782,1.8691443872273084,1.885229819999336
20191119,2.0660656313692254,1.9265650578933413,1.9416465607653848,1.9140908305417303,1.9915022743887647,1.9263865095986197,1.9816918211916061,1.9378277997722941,1.979784792171865,1.9154205489160765,1.9159072379629378,1.9889431985329282,1.9395021236431031,1.9169333065107166,1.9186001796487429,1.9181642898465618,1.9167476334216844,1.9369917125547946,1.9123571878440109,1.9438475428248487,1.9275773390676647,1.9551896065709657,1.9174739991446974,1.9136177818526645,1.958044654423101,1.9150067531294819,1.9127330191231113,1.91501388083329,1.9259142951338981,1.9150454254905134,1.913864868290882,1.9147644447058492,1.9190552758059813,1.9390737638773503,1.92610812961606,1.9190155336484385,1.918938413269385,1.9543567328370406,1.938442745868786,1.9294765334906956
20191120,2.08719706764207,2.0768652194063004,2.089313624147772,2.0725391217624343,2.1015380579520957,2.076833880233023,2.0820251389976008,2.07286506069979,2.088716909611599,2.0732349175782376,2.0751215858648204,2.1503593547662905,2.1034612759875633,2.0821011725722864,2.0758706574308916,2.0746077137250203,2.07240456763756,2.0833761801004633,2.073347418632362,2.0862577502482,2.1010511438839887,2.0930231490338502,2.0753865629358037,2.073047806458919,2.0837961389218322,2.0731532290048214,2.0720952897088947,2.073066386391372,2.0802081695961165,2.07902103550414,2.072011357299747,2.081488378614199,2.0769180580476934,2.079281358027862,2.0767537228449293,2.073863551578568,2.0739711464900403,2.0812886347654316,2.0747412966277823,2.095286345940896
20191121,2.1215960336599724,2.0829600418360252,2.089094099577868,2.081110061392797,2.1559541531982735,2.0953021090312096,2.098256250514333,2.091948193670714,2.088346331688164,2.0797693095345355,2.078409654458967,2.160994392910773,2.1136960850516844,2.0826686923181095,2.0925608578168218,2.091136865034812,2.0793163889623143,2.0927681783135808,2.087029783220223,2.0867144510434104,2.127811982073849,2.1442630274815193,2.080693379139766,2.078755759062918,2.091015460529391,2.08078824009778,2.078799428333699,2.1195035962654236,2.0892081489538032,2.103532459605003,2.078164894806288,2.0906125592793434,2.091227680062983,2.1025560979128617,2.0787005940595717,2.0784716975336934,2.078714809356813,2.085535788674698,2.0836129548331663,2.135223632165482
20191122,2.1039070511934983,2.171586303564581,2.1779916289100627,2.1711169666678742,2.213728949364929,2.1891846643620108,2.2178655656850026,2.1983300006599826,2.199590761257254,2.174819298270269,2.172653693871777,2.2188021410036387,2.1922973443519305,2.1829323569851584,2.1804324901340597,2.1778291356096133,2.1751301515707873,2.1882785438285386,2.1727542295101463,2.178733572185326,2.2074656407297852,2.2140363367090967,2.1714320102224196,2.180483057043596,2.178991603753877,2.170302267179465,2.1771693729648693,2.189229209583576,2.1881560514954352,2.187232394897103,2.1705661933182165,2.180758861982491,2.180942696302242,2.192601649262266,2.1734862203815197,2.1869759103030315,2.1707489499811436,2.173192331220805,2.178414817113452,2.2049024484021187
20191123,2.078582538007843,1.9496258771843529,1.9654049701407614,1.9486687579095667,1.9996173710674094,1.986167685905358,1.9618533815864034,1.9755201016408261,1.993078635841684,1.9670785632710444,1.9600295198846664,1.951672604163797,2.001930458273678,1.9713686877903025,1.9721274729490312,1.9659378554314453,1.961109018291736,1.9960729661742544,1.9469050428954595,1.952051445651384,1.9970669622845443,2.0003225408946754,1.9586232709358737,1.957998898326371,1.9689296872700617,1.947970367642985,1.9618199711561417,1.9844593731237339,1.9703250191925306,1.9860972299535322,1.9473027214639145,1.9745054601024041,1.9692627790855364,1.9750132597036583,1.9571399347783225,1.9696364093911136,1.9531783886601715,1.9649987241576412,1.963780627887816,2.017815940626031
20191124,2.0935016935971813,1.7611626407105676,1.7638935361500043,1.7664510958848114,1.8120629522868679,1.8403529449212763,1.772430753881627,1.8036000113493467,1.8173995960040734,1.7601643307719221,1.7519365901047286,1.776068942756396,1.8177976054492975,1.7639105446098966,1.7842217497766206,1.7836176885092403,1.7749764126316736,1.8010994002497958,1.7533865137471616,1.772236252955059,1.838900956357473,1.858003476181236,1.780074101014874,1.7590717799020148,1.7840998837195698,1.7498048230183494,1.7457673322632277,1.832040292150646,1.8336328102034292,1.8250579768838227,1.744257045606204,1.7842661167873028,1.7870256985355186,1.8069140556201722,1.74546272342593,1.7932004771994907,1.7510402065802921,1.7782287425776477,1.7751298415644148,1.848968563953687
20191125,2.1771452795970005,1.9719611510378654,1.9622275041525326,1.9626986573850158,1.9778797811984687,2.001147433945889,1.9436077477158877,2.000798931783599,1.9790677028799375,1.9619050878789555,1.9948293168169406,1.9721117604729932,1.9851403209292022,1.9505031488484739,1.9629146995042728,1.9664128237035259,1.964866352054938,1.961649149153668,1.9493823245365598,1.9797537165287655,1.9980085915006853,2.031113007038209,1.9902800557943943,1.96281245016221,1.9684814271972921,1.9538314556909755,1.9618209785378604,1.9931613412043383,1.9815229581103544,1.9888215951215744,1.9635394777376896,1.9684971695876137,1.9776497958468198,1.980984545211941,1.9438767593627386,2.0446686414859,1.9542702182012486,1.9852392477442018,1.9626757365415721,2.0361867328703656
20191126,2.308768907659104,2.15797712512025,2.1228642851758814,2.162356081402361,2.129365831798806,2.192156434182634,2.138693797596287,2.163413463320891,2.1678892762886455,2.1310010193570927,2.1954049741784836,2.1456668029322836,2.1393074883723333,2.1150845648254712,2.148447250214942,2.136743554441428,2.1617994419296203,2.1507217480820517,2.149252724919006,2.165100338657026,2.1659714864494175,2.3043447783371462,2.1816280064506355,2.14149065971532,2.1816488156146567,2.1365218275970457,2.172206750521791,2.1459844732692606,2.21869750355924,2.1555590826829394,2.115204937209847,2.148279261247231,2.155261381358481,2.1537264578739395,2.12650023247168,2.5503703342502413,2.1286935501000013,2.1739515290941096,2.13324102006408,2.159214553897804
20191127,2.376118298648759,2.2340031777998988,2.1916222761845723,2.239551796543523,2.1962594122240553,2.2484551591096844,2.245260014496453,2.238905678673766,2.274498618503791,2.209311615326516,2.2838880960404744,2.214944996774413,2.2052177776984285,2.2001000655474567,2.1897515891338433,2.222027764620549,2.212801481762805,2.2506139656946846,2.23476268063977,2.2375739711188847,2.2123902593133145,2.2503090893527986,2.2445637971660903,2.208059136457109,2.5707548509870883,2.190850078873599,2.2473350312107017,2.206927353974993,2.3368244651631924,2.2165980690097737,2.210199591811288,2.1909808644276,2.211311616008441,2.2359518562314924,2.210111687743761,2.695365610532228,2.2156291439293816,2.2788667640064593,2.200963337802011,2.2125833999044704
